id,label
3573,0.259090
3574,0.246868
3575,0.344172
3576,0.357291
3577,0.283811
3578,0.366677
3579,0.003882
3580,0.340722
3581,0.173582
3582,0.158271
3583,0.025871
3584,0.350124
3585,0.316396
3586,0.302963
3587,0.156025
3588,0.339464
3589,0.129709
3590,0.301021
3591,0.014130
3592,0.264285
3593,0.303625
3594,0.231620
3595,0.365576
3596,0.035865
3597,0.199698
3598,0.316121
3599,0.183096
3600,0.329833
3601,0.254591
3602,0.246733
3603,0.004327
3604,0.122506
3605,0.197046
3606,0.003878
3607,0.357311
3608,0.305703
3609,0.216782
3610,0.073245
3611,0.315821
3612,0.188195
3613,0.150290
3614,0.260689
3615,0.222893
3616,0.285973
3617,0.027098
3618,0.391254
3619,0.012543
3620,0.360369
3621,0.007760
3622,0.011608
3623,0.392516
3624,0.309032
3625,0.012779
3626,0.029705
3627,0.282640
3628,0.102232
3629,0.146792
3630,0.396014
3631,0.339876
3632,0.004308
3633,0.056330
3634,0.288142
3635,0.390385
3636,0.058685
3637,0.003339
3638,0.242320
3639,0.368940
3640,0.273698
3641,0.189072
3642,0.228492
3643,0.365298
3644,0.002852
3645,0.187629
3646,0.369849
3647,0.024842
3648,0.040217
3649,0.139384
3650,0.310629
3651,0.112926
3652,0.306523
3653,0.226315
3654,0.243487
3655,0.153725
3656,0.377492
3657,0.371563
3658,0.219506
3659,0.409811
3660,0.308469
3661,0.379808
3662,0.362360
3663,0.149262
3664,0.450436
3665,0.282759
3666,0.111281
3667,0.144596
3668,0.200924
3669,0.026945
3670,0.390934
3671,0.079678
3672,0.116610
3673,0.044748
3674,0.182365
3675,0.021184
3676,0.172713
3677,0.143435
3678,0.152032
3679,0.324443
3680,0.241224
3681,0.325356
3682,0.062789
3683,0.261491
3684,0.026567
3685,0.199616
3686,0.266282
3687,0.370058
3688,0.358604
3689,0.256849
3690,0.155548
3691,0.093020
3692,0.272407
3693,0.369232
3694,0.309681
3695,0.379672
3696,0.160196
3697,0.399350
3698,0.285628
3699,0.272044
3700,0.225256
3701,0.037452
3702,0.237213
3703,0.063141
3704,0.387030
3705,0.280108
3706,0.054860
3707,0.257283
3708,0.145445
3709,0.295659
3710,0.291553
3711,0.264478
3712,0.346977
3713,0.396367
3714,0.043519
3715,0.251509
3716,0.326378
3717,0.361694
3718,0.341499
3719,0.068607
3720,0.333815
3721,0.393770
3722,0.211329
3723,0.165585
3724,0.160748
3725,0.306009
3726,0.139626
3727,0.008426
3728,0.209034
3729,0.299807
3730,0.465455
3731,0.200081
3732,0.337683
3733,0.179327
3734,0.155285
3735,0.265691
3736,0.198683
3737,0.081698
3738,0.330225
3739,0.268691
3740,0.041367
3741,0.127257
3742,0.187710
3743,0.395326
3744,0.086742
3745,0.349715
3746,0.243192
3747,0.417853
3748,0.144221
3749,0.375547
3750,0.245278
3751,0.297078
3752,0.056343
3753,0.115955
3754,0.105904
3755,0.057581
3756,0.396697
3757,0.233106
3758,0.028645
3759,0.361279
3760,0.313429
3761,0.366232
3762,0.146014
3763,0.102761
3764,0.342583
3765,0.151726
3766,0.335850
3767,0.347822
3768,0.241082
3769,0.292794
3770,0.368885
3771,0.012596
3772,0.161906
3773,0.334142
3774,0.170949
3775,0.153536
3776,0.241940
3777,0.312201
3778,0.056053
3779,0.107967
3780,0.193561
3781,0.351510
3782,0.291610
3783,0.182948
3784,0.225987
3785,0.180424
3786,0.235662
3787,0.157895
3788,0.312267
3789,0.309044
3790,0.146883
3791,0.095480
3792,0.149924
3793,0.411049
3794,0.216727
3795,0.175485
3796,0.141658
3797,0.363220
3798,0.336654
3799,0.238067
3800,0.344506
3801,0.076373
3802,0.103466
3803,0.350945
3804,0.263661
3805,0.015069
3806,0.369553
3807,0.173756
3808,0.207741
3809,0.255617
3810,0.343316
3811,0.296510
3812,0.058375
3813,0.121436
3814,0.347304
3815,0.350048
3816,0.219745
3817,0.202358
3818,0.059144
3819,0.212081
3820,0.355805
3821,0.134609
3822,0.168131
3823,0.195003
3824,0.130456
3825,0.002601
3826,0.194947
3827,0.360451
3828,0.004193
3829,0.164637
3830,0.285216
3831,0.188834
3832,0.191334
3833,0.333076
3834,0.356009
3835,0.146469
3836,0.015846
3837,0.015113
3838,0.026505
3839,0.392153
3840,0.401374
3841,0.174094
3842,0.157300
3843,0.331708
3844,0.155216
3845,0.195452
3846,0.211994
3847,0.152882
3848,0.136817
3849,0.339840
3850,0.163599
3851,0.334429
3852,0.344168
3853,0.238202
3854,0.170655
3855,0.284411
3856,0.061133
3857,0.216857
3858,0.148261
3859,0.319217
3860,0.215801
3861,0.365010
3862,0.403013
3863,0.179676
3864,0.349844
3865,0.335366
3866,0.396916
3867,0.238250
3868,0.168876
3869,0.127903
3870,0.247098
3871,0.322894
3872,0.286536
3873,0.195552
3874,0.184284
3875,0.219186
3876,0.073472
3877,0.135027
3878,0.130994
3879,0.152552
3880,0.367200
3881,0.243460
3882,0.116300
3883,0.397159
3884,0.305963
3885,0.431065
3886,0.164847
3887,0.159333
3888,0.342210
3889,0.241410
3890,0.351147
3891,0.133295
3892,0.290262
3893,0.012021
3894,0.224278
3895,0.189384
3896,0.299598
3897,0.366004
3898,0.187470
3899,0.348381
3900,0.257425
3901,0.523425
3902,0.341405
3903,0.104606
3904,0.021293
3905,0.284815
3906,0.291094
3907,0.251091
3908,0.366332
3909,0.217914
3910,0.336511
3911,0.033789
3912,0.453399
3913,0.093695
3914,0.220878
3915,0.195106
3916,0.301972
3917,0.052261
3918,0.207103
3919,0.313528
3920,0.232781
3921,0.634135
3922,0.036409
3923,0.356589
3924,0.356805
3925,0.255775
3926,0.308469
3927,0.303666
3928,0.191329
3929,0.339950
3930,0.021797
3931,0.407018
3932,0.322874
3933,0.424885
3934,0.227065
3935,0.309223
3936,0.351996
3937,0.020359
3938,0.372186
3939,0.364550
3940,0.254750
3941,0.002398
3942,0.116197
3943,0.224354
3944,0.003230
3945,0.237730
3946,0.229904
3947,0.283535
3948,0.398534
3949,0.351993
3950,0.234554
3951,0.344628
3952,0.322316
3953,0.039240
3954,0.382556
3955,0.024682
3956,0.184762
3957,0.090388
3958,0.356947
3959,0.069414
3960,0.340853
3961,0.218311
3962,0.353594
3963,0.203440
3964,0.229143
3965,0.238622
3966,0.284020
3967,0.366992
3968,0.030951
3969,0.326020
3970,0.122509
3971,0.295949
3972,0.160038
3973,0.100440
3974,0.329645
3975,0.365791
3976,0.113384
3977,0.384877
3978,0.368749
3979,0.250234
3980,0.215613
3981,0.349200
3982,0.371290
3983,0.147215
3984,0.006819
3985,0.219685
3986,0.386697
3987,0.061930
3988,0.282563
3989,0.184175
3990,0.300232
3991,0.171357
3992,0.162444
3993,0.207394
3994,0.662271
3995,0.350936
3996,0.070146
3997,0.235673
3998,0.006795
3999,0.258308
4000,0.352772
4001,0.414866
4002,0.278782
4003,0.051111
4004,0.285741
4005,0.209034
4006,0.006734
4007,0.117694
4008,0.301972
4009,0.030952
4010,0.370510
4011,0.152983
4012,0.125502
4013,0.395634
4014,0.021841
4015,0.200358
4016,0.327035
4017,0.238643
4018,0.336984
4019,0.082652
4020,0.297241
4021,0.342081
4022,0.338770
4023,0.001558
4024,0.412266
4025,0.349263
4026,0.366342
4027,0.236556
4028,0.056609
4029,0.178969
4030,0.323586
4031,0.297627
4032,0.237310
4033,0.255806
4034,0.173455
4035,0.314004
4036,0.090595
4037,0.177341
4038,0.111215
4039,0.043053
4040,0.391317
4041,0.352031
4042,0.053315
4043,0.378797
4044,0.174612
4045,0.269153
4046,0.377499
4047,0.148874
4048,0.365471
4049,0.154358
4050,0.013055
4051,0.005864
4052,0.330129
4053,0.300903
4054,0.088999
4055,0.201767
4056,0.292606
4057,0.158622
4058,0.025305
4059,0.403536
4060,0.265937
4061,0.252219
4062,0.301780
4063,0.297617
4064,0.032996
4065,0.189198
4066,0.358959
4067,0.324955
4068,0.342835
4069,0.367771
4070,0.115236
4071,0.263659
4072,0.356421
4073,0.323208
4074,0.271241
4075,0.317752
4076,0.030240
4077,0.287026
4078,0.189070
4079,0.349263
4080,0.360971
4081,0.060430
4082,0.178063
4083,0.339471
4084,0.161365
4085,0.257843
4086,0.335460
4087,0.267828
4088,0.126483
4089,0.288875
4090,0.213420
4091,0.003569
4092,0.347406
4093,0.197178
4094,0.480312
4095,0.329173
4096,0.332493
4097,0.204943
4098,0.250437
4099,0.316735
4100,0.107753
4101,0.148995
4102,0.071785
4103,0.194275
4104,0.315588
4105,0.206181
4106,0.167420
4107,0.237703
4108,0.208999
4109,0.076003
4110,0.291135
4111,0.125904
4112,0.340141
4113,0.157456
4114,0.115122
4115,0.213019
4116,0.094606
4117,0.286161
4118,0.076586
4119,0.064194
4120,0.055795
4121,0.360169
4122,0.206610
4123,0.348534
4124,0.295784
4125,0.335554
4126,0.253998
4127,0.376298
4128,0.142904
4129,0.226839
4130,0.272803
4131,0.364461
4132,0.336030
4133,0.360947
4134,0.255603
4135,0.364629
4136,0.092135
4137,0.364563
4138,0.326828
4139,0.009722
4140,0.066023
4141,0.218610
4142,0.075021
4143,0.013103
4144,0.316046
4145,0.304796
4146,0.332176
4147,0.303774
4148,0.115869
4149,0.050954
4150,0.158150
4151,0.233550
4152,0.348984
4153,0.237417
4154,0.402699
4155,0.325873
4156,0.278911
4157,0.308722
4158,0.393775
4159,0.016214
4160,0.311565
4161,0.193433
4162,0.216338
4163,0.132688
4164,0.143304
4165,0.348315
4166,0.108937
4167,0.367645
4168,0.331587
4169,0.035988
4170,0.157734
4171,0.008626
4172,0.222366
4173,0.362451
4174,0.182307
4175,0.177284
4176,0.337438
4177,0.027025
4178,0.293573
4179,0.049280
4180,0.147086
4181,0.363675
4182,0.189798
4183,0.073699
4184,0.168981
4185,0.363680
4186,0.239917
4187,0.081152
4188,0.276885
4189,0.358351
4190,0.381281
4191,0.253990
4192,0.290256
4193,0.090393
4194,0.043053
4195,0.105762
4196,0.138838
4197,0.140817
4198,0.023837
4199,0.316704
4200,0.042045
4201,0.005210
4202,0.279310
4203,0.344650
4204,0.292444
4205,0.105885
4206,0.227060
4207,0.083467
4208,0.008756
4209,0.363151
4210,0.251264
4211,0.194964
4212,0.375761
4213,0.164390
4214,0.302509
4215,0.004351
4216,0.274273
4217,0.333476
4218,0.328340
4219,0.120917
4220,0.349956
4221,0.257708
4222,0.168568
4223,0.031932
4224,0.138239
4225,0.290843
4226,0.228306
4227,0.172899
4228,0.193550
4229,0.172732
4230,0.452235
4231,0.100281
4232,0.354034
4233,0.171507
4234,0.264088
4235,0.099102
4236,0.206667
4237,0.279661
4238,0.043785
4239,0.361775
4240,0.300887
4241,0.212180
4242,0.199954
4243,0.210604
4244,0.157216
4245,0.646227
4246,0.273388
4247,0.037362
4248,0.425841
4249,0.069420
4250,0.152681
4251,0.018906
4252,0.251275
4253,0.051239
4254,0.324429
4255,0.104062
4256,0.182712
4257,0.166041
4258,0.224712
4259,0.246043
4260,0.057643
4261,0.025226
4262,0.266628
4263,0.070948
4264,0.356253
4265,0.013664
4266,0.032647
4267,0.334632
4268,0.187858
4269,0.041764
4270,0.366980
4271,0.157544
4272,0.311107
4273,0.242477
4274,0.262929
4275,0.260232
4276,0.334028
4277,0.150482
4278,0.308469
4279,0.181043
4280,0.358036
4281,0.317116
4282,0.062633
4283,0.288369
4284,0.234790
4285,0.390905
4286,0.001555
4287,0.151098
4288,0.104498
4289,0.127272
4290,0.155658
4291,0.019469
4292,0.326502
4293,0.388441
4294,0.254732
4295,0.149772
4296,0.328847
4297,0.164465
4298,0.284514
4299,0.197952
4300,0.265300
4301,0.368195
4302,0.197543
4303,0.029408
4304,0.245553
4305,0.311669
4306,0.181602
4307,0.354250
4308,0.323039
4309,0.012185
4310,0.289838
4311,0.252281
4312,0.189966
4313,0.087066
4314,0.368379
4315,0.001930
4316,0.356425
4317,0.257779
4318,0.208034
4319,0.350124
4320,0.112153
4321,0.222187
4322,0.401428
4323,0.354364
4324,0.325678
4325,0.056032
4326,0.282408
4327,0.103715
4328,0.020667
4329,0.141360
4330,0.399874
4331,0.035820
4332,0.330708
4333,0.012185
4334,0.294853
4335,0.357524
4336,0.164465
4337,0.121860
4338,0.304094
4339,0.363736
4340,0.345703
4341,0.357269
4342,0.171962
4343,0.323697
4344,0.285305
4345,0.268144
4346,0.251391
4347,0.318121
4348,0.004578
4349,0.225333
4350,0.252879
4351,0.023315
4352,0.011199
4353,0.058388
4354,0.347428
4355,0.288036
4356,0.356580
4357,0.185650
4358,0.331482
4359,0.113650
4360,0.231866
4361,0.090012
4362,0.045950
4363,0.334509
4364,0.243366
4365,0.120409
4366,0.111310
4367,0.119210
4368,0.025313
4369,0.633173
4370,0.153904
4371,0.364125
4372,0.367698
4373,0.323976
4374,0.163068
4375,0.030725
4376,0.354666
4377,0.266323
4378,0.344583
4379,0.207823
4380,0.306590
4381,0.386138
4382,0.050512
4383,0.097786
4384,0.104637
4385,0.221925
4386,0.041740
4387,0.002357
4388,0.165493
4389,0.130894
4390,0.346533
4391,0.348433
4392,0.161161
4393,0.244959
4394,0.354446
4395,0.333911
4396,0.051275
4397,0.306881
4398,0.238901
4399,0.229546
4400,0.128253
4401,0.349700
4402,0.036944
4403,0.431378
4404,0.294948
4405,0.340383
4406,0.236640
4407,0.303398
4408,0.253208
4409,0.352063
4410,0.101222
4411,0.224232
4412,0.336207
4413,0.156604
4414,0.373195
4415,0.357928
4416,0.168425
4417,0.418523
4418,0.223096
4419,0.295840
4420,0.182698
4421,0.351187
4422,0.394790
4423,0.032823
4424,0.227973
4425,0.036430
4426,0.253022
4427,0.105326
4428,0.237310
4429,0.013016
4430,0.257419
4431,0.307985
4432,0.188432
4433,0.163845
4434,0.051320
4435,0.032218
4436,0.319639
4437,0.244674
4438,0.190824
4439,0.154879
4440,0.171607
4441,0.237215
4442,0.154687
4443,0.234514
4444,0.170311
4445,0.307825
4446,0.027115
4447,0.184449
4448,0.380363
4449,0.336458
4450,0.369901
4451,0.207297
4452,0.055214
4453,0.227670
4454,0.346740
4455,0.008300
4456,0.264685
4457,0.366119
4458,0.001164
4459,0.326967
4460,0.354708
4461,0.153183
4462,0.227724
4463,0.188578
4464,0.308662
4465,0.020271
4466,0.336003
4467,0.358727
4468,0.255283
4469,0.252337
4470,0.210463
4471,0.036396
4472,0.309753
4473,0.009245
4474,0.250086
4475,0.103230
4476,0.250437
4477,0.119683
4478,0.242434
4479,0.348376
4480,0.296980
4481,0.303384
4482,0.145880
4483,0.168187
4484,0.136218
4485,0.113132
4486,0.165956
4487,0.358045
4488,0.232383
4489,0.297274
4490,0.323710
4491,0.039714
4492,0.171691
4493,0.294607
4494,0.302015
4495,0.154349
4496,0.258953
4497,0.331587
4498,0.364869
4499,0.320373
4500,0.377436
4501,0.270239
4502,0.290801
4503,0.331792
4504,0.186278
4505,0.265566
4506,0.250615
4507,0.004448
4508,0.264184
4509,0.213474
4510,0.224808
4511,0.036926
4512,0.203678
4513,0.226966
4514,0.421805
4515,0.251819
4516,0.005193
4517,0.243067
4518,0.168067
4519,0.041316
4520,0.369030
4521,0.192013
4522,0.011401
4523,0.348033
4524,0.103460
4525,0.250001
4526,0.171987
4527,0.303134
4528,0.124822
4529,0.337088
4530,0.246505
4531,0.289996
4532,0.009951
4533,0.089847
4534,0.138704
4535,0.195408
4536,0.108103
4537,0.169281
4538,0.147427
4539,0.348343
4540,0.257621
4541,0.001235
4542,0.271910
4543,0.166021
4544,0.333258
4545,0.358653
4546,0.366912
4547,0.010719
4548,0.005142
4549,0.334142
4550,0.357057
4551,0.413614
4552,0.416740
4553,0.048232
4554,0.352228
4555,0.365696
4556,0.196048
4557,0.227187
4558,0.360454
4559,0.224212
4560,0.323811
4561,0.365687
4562,0.301514
4563,0.065831
4564,0.298365
4565,0.220518
4566,0.354248
4567,0.284788
4568,0.143212
4569,0.377917
4570,0.099462
4571,0.262830
4572,0.233579
4573,0.235374
4574,0.301311
4575,0.205768
4576,0.235671
4577,0.359506
4578,0.050771
4579,0.348429
4580,0.346444
4581,0.207225
4582,0.108168
4583,0.260776
4584,0.014408
4585,0.292778
4586,0.345098
4587,0.296525
4588,0.300164
4589,0.033262
4590,0.239735
4591,0.182409
4592,0.369183
4593,0.388561
4594,0.331297
4595,0.053358
4596,0.206933
4597,0.242428
4598,0.233676
4599,0.174956
4600,0.359130
4601,0.330225
4602,0.090085
4603,0.365650
4604,0.009179
4605,0.229243
4606,0.156666
4607,0.047776
4608,0.383091
4609,0.237558
4610,0.155666
4611,0.319923
4612,0.186985
4613,0.112685
4614,0.344056
4615,0.307723
4616,0.280680
4617,0.128455
4618,0.181105
4619,0.025222
4620,0.049560
4621,0.297342
4622,0.183941
4623,0.242035
4624,0.420524
4625,0.235161
4626,0.114101
4627,0.127019
4628,0.346334
4629,0.355000
4630,0.140689
4631,0.365853
4632,0.005520
4633,0.300137
4634,0.333293
4635,0.192013
4636,0.263415
4637,0.042776
4638,0.204951
4639,0.321998
4640,0.083282
4641,0.210595
4642,0.066386
4643,0.340339
4644,0.241129
4645,0.011291
4646,0.154103
4647,0.047744
4648,0.238662
4649,0.279864
4650,0.223842
4651,0.228126
4652,0.207060
4653,0.268240
4654,0.056667
4655,0.285467
4656,0.276977
4657,0.184432
4658,0.222164
4659,0.007718
4660,0.275403
4661,0.282279
4662,0.054238
4663,0.251638
4664,0.254035
4665,0.319552
4666,0.325305
4667,0.053287
4668,0.369966
4669,0.249842
4670,0.307322
4671,0.326095
4672,0.078551
4673,0.272843
4674,0.129834
4675,0.297868
4676,0.014402
4677,0.296590
4678,0.115899
4679,0.338501
4680,0.339863
4681,0.051961
4682,0.034367
4683,0.001316
4684,0.298919
4685,0.219453
4686,0.333901
4687,0.186038
4688,0.113856
4689,0.434129
4690,0.387586
4691,0.274114
4692,0.028259
4693,0.342036
4694,0.186292
4695,0.025400
4696,0.126301
4697,0.378679
4698,0.368742
4699,0.365031
4700,0.071507
4701,0.263284
4702,0.344941
4703,0.331687
4704,0.177097
4705,0.303340
4706,0.327219
4707,0.004152
4708,0.100926
4709,0.004834
4710,0.248826
4711,0.316440
4712,0.164979
4713,0.342937
4714,0.273547
4715,0.007536
4716,0.042625
4717,0.370308
4718,0.007962
4719,0.040453
4720,0.369385
4721,0.203876
4722,0.154561
4723,0.049276
4724,0.341710
4725,0.326023
4726,0.347781
4727,0.261726
4728,0.035509
4729,0.255442
4730,0.336880
4731,0.323798
4732,0.041917
4733,0.310145
4734,0.103826
4735,0.146908
4736,0.099269
4737,0.354133
4738,0.125760
4739,0.178247
4740,0.251472
4741,0.315236
4742,0.234064
4743,0.130794
4744,0.158772
4745,0.206066
4746,0.156033
4747,0.366598
4748,0.319444
4749,0.475620
4750,0.257924
4751,0.228451
4752,0.164363
4753,0.268974
4754,0.242199
4755,0.252799
4756,0.059610
4757,0.080912
4758,0.116825
4759,0.026783
4760,0.159467
4761,0.164297
4762,0.290854
4763,0.149772
4764,0.296224
4765,0.009230
4766,0.030097
4767,0.204471
4768,0.111838
4769,0.384946
4770,0.124221
4771,0.199470
4772,0.294290
4773,0.188154
4774,0.344650
4775,0.264674
4776,0.274407
4777,0.088621
4778,0.155267
4779,0.355984
4780,0.303980
4781,0.162321
4782,0.321886
4783,0.367458
4784,0.255361
4785,0.026826
4786,0.019880
4787,0.126046
4788,0.348455
4789,0.310693
4790,0.213374
4791,0.184554
4792,0.281457
4793,0.401997
4794,0.005635
4795,0.170192
4796,0.293005
4797,0.131445
4798,0.002478
4799,0.385237
4800,0.273893
4801,0.139112
4802,0.368831
4803,0.190072
4804,0.276026
4805,0.316465
4806,0.358075
4807,0.180642
4808,0.301386
4809,0.332661
4810,0.425684
4811,0.178588
4812,0.189218
4813,0.249714
4814,0.037395
4815,0.186324
4816,0.251077
4817,0.178917
4818,0.195589
4819,0.283316
4820,0.287577
4821,0.364725
4822,0.458141
4823,0.024581
4824,0.252676
4825,0.147645
4826,0.183887
4827,0.417489
4828,0.259736
4829,0.261107
4830,0.353762
4831,0.301763
4832,0.309495
4833,0.103722
4834,0.311455
4835,0.362339
4836,0.117684
4837,0.129216
4838,0.148877
4839,0.304444
4840,0.167753
4841,0.244931
4842,0.298028
4843,0.252055
4844,0.127110
4845,0.254351
4846,0.001907
4847,0.218118
4848,0.348965
4849,0.303675
4850,0.064852
4851,0.292554
4852,0.003740
4853,0.284779
4854,0.329863
4855,0.351214
4856,0.220142
4857,0.195417
4858,0.319069
4859,0.168568
4860,0.358580
4861,0.200977
4862,0.232099
4863,0.343175
4864,0.303420
4865,0.209935
4866,0.110460
4867,0.150636
4868,0.258450
4869,0.392616
4870,0.330225
4871,0.058479
4872,0.315385
4873,0.339950
4874,0.276015
4875,0.327857
4876,0.322487
4877,0.183568
4878,0.337160
4879,0.280979
4880,0.255676
4881,0.364785
4882,0.351143
4883,0.083982
4884,0.264517
4885,0.342608
4886,0.210689
4887,0.121888
4888,0.000857
4889,0.204273
4890,0.155988
4891,0.247945
4892,0.347711
4893,0.335818
4894,0.370209
4895,0.319744
4896,0.081852
4897,0.116339
4898,0.091352
4899,0.206498
4900,0.083682
4901,0.292289
4902,0.371338
4903,0.089647
4904,0.080521
4905,0.147387
4906,0.153281
4907,0.021568
4908,0.339182
4909,0.342333
4910,0.156006
4911,0.213190
4912,0.156811
4913,0.315259
4914,0.201178
4915,0.145803
4916,0.183340
4917,0.153878
4918,0.032526
4919,0.122599
4920,0.361653
4921,0.031688
4922,0.374067
4923,0.299639
4924,0.264692
4925,0.019829
4926,0.264727
4927,0.347034
4928,0.206704
4929,0.356330
4930,0.267765
4931,0.008397
4932,0.277935
4933,0.236290
4934,0.010487
4935,0.215398
4936,0.395905
4937,0.040854
4938,0.205432
4939,0.333736
4940,0.019564
4941,0.258276
4942,0.156503
4943,0.371857
4944,0.377476
4945,0.367214
4946,0.011790
4947,0.322894
4948,0.322353
4949,0.370713
4950,0.190001
4951,0.198397
4952,0.197232
4953,0.032701
4954,0.044345
4955,0.261761
4956,0.296106
4957,0.024906
4958,0.131814
4959,0.394764
4960,0.246024
4961,0.338674
4962,0.327801
4963,0.186663
4964,0.127049
4965,0.218592
4966,0.200441
4967,0.084898
4968,0.100626
4969,0.363419
4970,0.201968
4971,0.213437
4972,0.016172
4973,0.355119
4974,0.459824
4975,0.316582
4976,0.373074
4977,0.305187
4978,0.284601
4979,0.327825
4980,0.292501
4981,0.059126
4982,0.338067
4983,0.356904
4984,0.017666
4985,0.191218
4986,0.322715
4987,0.226426
4988,0.319645
4989,0.215485
4990,0.292351
4991,0.297626
4992,0.331876
4993,0.068961
4994,0.036451
4995,0.363601
4996,0.257308
4997,0.358841
4998,0.091287
4999,0.265916
5000,0.358655
5001,0.365303
5002,0.258166
5003,0.302425
5004,0.307737
5005,0.103344
5006,0.144639
5007,0.034727
5008,0.360564
5009,0.263317
5010,0.357615
5011,0.343827
5012,0.352604
5013,0.007318
5014,0.282045
5015,0.346292
5016,0.009668
5017,0.377484
5018,0.269056
5019,0.333138
5020,0.315004
5021,0.173251
5022,0.294051
5023,0.003380
5024,0.110297
5025,0.297194
5026,0.075189
5027,0.417473
5028,0.333207
5029,0.022769
5030,0.122314
5031,0.001421
5032,0.275836
5033,0.014325
5034,0.169491
5035,0.243818
5036,0.466608
5037,0.014238
5038,0.236990
5039,0.367146
5040,0.218398
5041,0.236167
5042,0.455584
5043,0.312935
5044,0.011373
5045,0.056609
5046,0.247806
5047,0.241575
5048,0.147725
5049,0.009194
5050,0.017323
5051,0.040316
5052,0.216089
5053,0.218701
5054,0.070513
5055,0.161738
5056,0.359833
5057,0.048927
5058,0.341747
5059,0.355984
5060,0.129416
5061,0.266167
5062,0.282353
5063,0.043010
5064,0.120177
5065,0.001122
5066,0.141230
5067,0.389533
5068,0.371578
5069,0.422203
5070,0.295443
5071,0.360111
5072,0.186325
5073,0.015494
5074,0.174719
5075,0.394228
5076,0.046356
5077,0.149613
5078,0.173745
5079,0.086535
5080,0.013378
5081,0.010285
5082,0.438245
5083,0.239708
5084,0.188173
5085,0.116827
5086,0.347718
5087,0.258520
5088,0.022526
5089,0.372223
5090,0.380613
5091,0.227884
5092,0.005800
5093,0.219637
5094,0.288370
5095,0.347763
5096,0.308873
5097,0.350174
5098,0.379037
5099,0.015672
5100,0.001980
5101,0.308573
5102,0.003459
5103,0.246056
5104,0.307924
5105,0.216245
5106,0.021979
5107,0.026346
5108,0.412503
5109,0.008151
5110,0.376697
5111,0.311580
5112,0.348407
5113,0.394646
5114,0.139759
5115,0.206737
5116,0.301640
5117,0.177166
5118,0.216253
5119,0.292115
5120,0.037027
5121,0.004284
5122,0.214177
5123,0.040444
5124,0.325356
5125,0.389198
5126,0.211646
5127,0.353744
5128,0.374175
5129,0.292385
5130,0.204191
5131,0.334906
5132,0.346859
5133,0.224332
5134,0.337041
5135,0.102408
5136,0.018355
5137,0.261465
5138,0.362644
5139,0.098776
5140,0.340937
5141,0.016059
5142,0.411933
5143,0.305072
5144,0.017169
5145,0.394949
5146,0.138846
5147,0.050845
5148,0.296152
5149,0.287630
5150,0.429886
5151,0.322058
5152,0.316689
5153,0.307199
5154,0.057667
5155,0.036003
5156,0.275434
5157,0.145880
5158,0.328655
5159,0.111591
5160,0.424186
5161,0.359428
5162,0.321351
5163,0.352110
5164,0.373280
5165,0.232340
5166,0.212740
5167,0.034932
5168,0.251022
5169,0.154794
5170,0.170621
5171,0.293972
5172,0.293790
5173,0.250466
5174,0.134371
5175,0.189596
5176,0.351007
5177,0.394739
5178,0.318451
5179,0.371886
5180,0.014721
5181,0.138535
5182,0.039182
5183,0.306623
5184,0.051619
5185,0.299145
5186,0.367917
5187,0.200549
5188,0.447810
5189,0.325932
5190,0.411709
5191,0.363385
5192,0.369042
5193,0.124919
5194,0.146137
5195,0.231446
5196,0.231735
5197,0.212982
5198,0.248123
5199,0.010889
5200,0.265691
5201,0.227889
5202,0.400707
5203,0.252744
5204,0.022442
5205,0.305189
5206,0.298951
5207,0.263033
5208,0.233203
5209,0.372063
5210,0.090881
5211,0.085421
5212,0.217749
5213,0.394529
5214,0.143080
5215,0.349095
5216,0.214739
5217,0.058159
5218,0.355805
5219,0.169349
5220,0.339247
5221,0.042140
5222,0.324823
5223,0.151833
5224,0.240821
5225,0.304952
5226,0.125819
5227,0.292858
5228,0.254874
5229,0.223621
5230,0.205010
5231,0.399488
5232,0.280003
5233,0.216992
5234,0.170316
5235,0.314238
5236,0.007058
5237,0.260612
5238,0.418456
5239,0.010121
5240,0.385349
5241,0.187129
5242,0.351679
5243,0.367394
5244,0.311539
5245,0.321849
5246,0.034404
5247,0.147073
5248,0.260609
5249,0.367196
5250,0.252936
5251,0.225139
5252,0.113247
5253,0.298506
5254,0.197970
5255,0.270833
5256,0.340066
5257,0.424529
5258,0.315179
5259,0.126573
5260,0.292526
5261,0.387035
5262,0.306109
5263,0.096926
5264,0.171419
5265,0.027062
5266,0.342987
5267,0.335740
5268,0.350284
5269,0.380005
5270,0.105932
5271,0.391145
5272,0.038057
5273,0.334241
5274,0.029580
5275,0.131264
5276,0.331599
5277,0.029798
5278,0.265311
5279,0.003502
5280,0.407816
5281,0.049724
5282,0.242306
5283,0.238223
5284,0.008285
5285,0.164693
5286,0.235533
5287,0.039439
5288,0.434129
5289,0.327645
5290,0.336388
5291,0.019469
5292,0.125180
5293,0.062705
5294,0.294298
5295,0.276433
5296,0.253607
5297,0.115164
5298,0.333073
5299,0.339745
5300,0.128329
5301,0.311465
5302,0.087860
5303,0.232509
5304,0.125024
5305,0.317686
5306,0.237668
5307,0.381338
5308,0.150783
5309,0.203866
5310,0.128401
5311,0.270943
5312,0.252170
5313,0.249296
5314,0.002056
5315,0.290549
5316,0.385351
5317,0.211782
5318,0.128703
5319,0.062405
5320,0.397660
5321,0.006744
