id,price_doc
32028,4885165.5
32029,12290907.0
32030,4027444.0
32031,4319722.5
32032,6337106.5
32033,5745943.0
32034,4282403.5
32035,6756073.0
32036,6816974.5
32037,8898882.0
32038,5841149.0
32039,7377146.0
32040,12054430.0
32041,3590647.75
32042,7027375.0
32043,25837630.0
32044,5145670.5
32045,3721453.25
32046,6770011.5
32047,10923694.0
32048,19059236.0
32049,6703962.5
32050,11438521.0
32051,7561044.0
32052,6896870.5
32053,7698034.0
32054,5260137.0
32055,5588734.5
32056,7958155.0
32057,5685437.5
32058,6136845.0
32059,5354392.5
32060,6223165.5
32061,8690095.0
32062,5127650.0
32063,5297522.0
32064,8181981.5
32065,5121239.5
32066,5680279.5
32067,3511723.5
32068,4848587.5
32069,3172835.25
32070,8190637.0
32071,4774984.0
32072,4370066.5
32073,3907826.25
32074,5700476.5
32075,12356072.0
32076,22074396.0
32077,8988635.0
32078,3770143.5
32079,4543178.5
32080,4391253.5
32081,21139408.0
32082,4419741.0
32083,3720494.0
32084,5376625.5
32085,6812135.0
32086,8201596.0
32087,5026215.0
32088,15243503.0
32089,6391934.0
32090,12704314.0
32091,7260708.0
32092,5615052.0
32093,5544594.5
32094,8456521.0
32095,5426764.0
32096,3362158.0
32097,13598526.0
32098,5772521.5
32099,7130575.0
32100,6919353.5
32101,4771053.0
32102,4765728.5
32103,4425784.0
32104,5269532.5
32105,7530999.5
32106,6482898.0
32107,5882342.5
32108,3699196.25
32109,6134584.5
32110,3883188.0
32111,9872087.0
32112,17835846.0
32113,7176273.5
32114,7509342.5
32115,9443891.0
32116,6158097.0
32117,8119419.0
32118,6320194.5
32119,9275302.0
32120,9217748.0
32121,3176653.25
32122,6036864.5
32123,15864594.0
32124,7961839.5
32125,9477082.0
32126,6803330.0
32127,6743966.5
32128,7180282.5
32129,5665240.5
32130,3600789.0
32131,11959077.0
32132,3172835.25
32133,4021193.0
32134,3602128.75
32135,6119765.5
32136,8827206.0
32137,7448161.0
32138,7084844.5
32139,6301038.5
32140,4999889.0
32141,3454238.25
32142,4235469.0
32143,6449126.0
32144,4530458.0
32145,26127286.0
32146,6611933.5
32147,4678891.0
32148,5019479.5
32149,9951082.0
32150,4396759.5
32151,9227145.0
32152,5249092.5
32153,7529656.0
32154,5116970.5
32155,6472126.0
32156,4347159.0
32157,10876179.0
32158,10884641.0
32159,20791988.0
32160,5226469.0
32161,11263347.0
32162,7263129.5
32163,7391015.0
32164,14418384.0
32165,9713918.0
32166,9283067.0
32167,9082835.0
32168,6091629.5
32169,3727606.0
32170,11388086.0
32171,13399127.0
32172,6938824.0
32173,5678388.0
32174,7421861.0
32175,12169474.0
32176,4497779.5
32177,11878950.0
32178,5550693.5
32179,12095567.0
32180,6748700.5
32181,5882509.0
32182,4756111.5
32183,5552506.0
32184,12721229.0
32185,5365180.5
32186,8546867.0
32187,4117107.25
32188,8834678.0
32189,3612271.0
32190,5490777.0
32191,4483825.5
32192,13296400.0
32193,5857319.0
32194,3666726.75
32195,11629463.0
32196,20312514.0
32197,15284416.0
32198,7277086.5
32199,8646311.0
32200,6079734.0
32201,7871055.5
32202,3758387.5
32203,4055327.75
32204,5627963.5
32205,17673884.0
32206,7776209.0
32207,10075432.0
32208,5648402.0
32209,5306459.0
32210,5836481.0
32211,23160276.0
32212,4762483.0
32213,6101648.5
32214,6534695.5
32215,4851015.0
32216,5954625.5
32217,5800989.5
32218,5868469.5
32219,10173357.0
32220,6667417.5
32221,7855080.0
32222,4666765.5
32223,4835344.5
32224,5084697.5
32225,5796481.0
32226,7226782.0
32227,18686524.0
32228,8984934.0
32229,19442542.0
32230,4778630.5
32231,19372992.0
32232,4001587.5
32233,4956030.5
32234,11581105.0
32235,16928338.0
32236,5960426.5
32237,34071848.0
32238,6937117.0
32239,11273975.0
32240,6313487.5
32241,5487854.0
32242,4813337.0
32243,7132235.5
32244,4550550.5
32245,6894279.0
32246,6137994.5
32247,5831664.0
32248,7647489.5
32249,5958947.0
32250,5690821.0
32251,4842208.0
32252,9589018.0
32253,8854988.0
32254,27675226.0
32255,5578706.0
32256,6136593.5
32257,4334023.5
32258,5928460.0
32259,6313484.0
32260,7804762.0
32261,19351172.0
32262,8217497.0
32263,5565602.5
32264,4141026.0
32265,8953580.0
32266,6959662.0
32267,7525238.0
32268,4741637.5
32269,5178597.5
32270,9356249.0
32271,7006434.5
32272,3566731.5
32273,9616370.0
32274,4790805.5
32275,5922981.0
32276,9188818.0
32277,11326344.0
32278,6296130.5
32279,3724233.75
32280,5160508.0
32281,4880251.0
32282,8905003.0
32283,6746052.5
32284,4035258.75
32285,8730025.0
32286,11500849.0
32287,5295069.5
32288,4944432.5
32289,4236505.0
32290,7681186.0
32291,4403488.5
32292,5386987.5
32293,4161916.75
32294,10542090.0
32295,5462432.5
32296,7537092.5
32297,11791569.0
32298,7987351.0
32299,3674392.5
32300,6351950.0
32301,11214546.0
32302,8807487.0
32303,6388615.5
32304,5049114.5
32305,5165590.0
32306,6377170.5
32307,11193515.0
32308,4556491.0
32309,6419690.5
32310,5141325.5
32311,7422603.5
32312,4137065.25
32313,6465370.0
32314,6478006.0
32315,9800580.0
32316,5508331.5
32317,11300430.0
32318,10914133.0
32319,4860480.5
32320,15885795.0
32321,5777368.5
32322,4213120.0
32323,7032537.5
32324,7419452.0
32325,4831569.5
32326,5218447.5
32327,5177868.0
32328,8032170.0
32329,4549957.0
32330,5879750.0
32331,5594034.5
32332,6511143.0
32333,7990268.5
32334,4605223.5
32335,6602796.0
32336,10590293.0
32337,5791558.5
32338,4866172.0
32339,6462263.5
32340,6438155.0
32341,3589687.5
32342,5140195.5
32343,5531627.5
32344,4170206.25
32345,5091162.0
32346,5034371.5
32347,4301650.5
32348,6855161.0
32349,6310412.5
32350,11353843.0
32351,6189769.0
32352,11022212.0
32353,5694304.0
32354,6251072.5
32355,5221163.0
32356,5560261.5
32357,6414337.5
32358,6712860.0
32359,21736908.0
32360,4651353.5
32361,8521899.0
32362,8532385.0
32363,7337728.0
32364,4250055.0
32365,6611714.5
32366,6356765.5
32367,4601032.5
32368,4847607.0
32369,6591097.0
32370,8812032.0
32371,6239208.0
32372,8368883.0
32373,8100594.0
32374,15657314.0
32375,5681905.0
32376,5814501.5
32377,5604177.0
32378,5797410.0
32379,4507345.5
32380,7122358.5
32381,5488259.0
32382,9978970.0
32383,12804738.0
32384,5442032.5
32385,7178117.5
32386,9028497.0
32387,4377094.0
32388,7029896.5
32389,9818485.0
32390,5554635.0
32391,6636697.5
32392,6865408.0
32393,7160767.5
32394,5434780.5
32395,4952773.5
32396,5167636.0
32397,6716411.0
32398,5116982.5
32399,11438877.0
32400,6526383.5
32401,8350136.0
32402,3947437.25
32403,10456957.0
32404,4750543.5
32405,10956040.0
32406,7153541.5
32407,6066484.5
32408,4408753.0
32409,18856732.0
32410,4876847.0
32411,7910375.0
32412,8823905.0
32413,8928173.0
32414,11855107.0
32415,4612748.5
32416,9871063.0
32417,7690264.0
32418,6017219.0
32419,5743247.5
32420,6197227.5
32421,3172835.25
32422,4525355.0
32423,4993600.5
32424,7151730.0
32425,4382646.0
32426,7818968.5
32427,9448400.0
32428,7385811.5
32429,6664730.5
32430,4769264.0
32431,7876419.5
32432,9147722.0
32433,3815963.5
32434,9446033.0
32435,5626712.5
32436,7555524.5
32437,6486786.5
32438,4460568.5
32439,4391582.5
32440,5132931.5
32441,3258055.75
32442,8739936.0
32443,4821711.0
32444,7301780.5
32445,8223091.0
32446,11881411.0
32447,7978214.5
32448,5704425.5
32449,10598103.0
32450,6589535.5
32451,9184165.0
32452,6266422.5
32453,8056801.0
32454,4196938.5
32455,7239684.5
32456,5326106.5
32457,5259759.0
32458,6510755.5
32459,9137403.0
32460,5872188.5
32461,11454604.0
32462,9106090.0
32463,4481710.5
32464,6408066.0
32465,4096978.75
32466,8124978.5
32467,5799480.0
32468,7163400.0
32469,6615403.0
32470,8775197.0
32471,20873758.0
32472,5271675.0
32473,5523403.0
32474,4135116.75
32475,11056178.0
32476,7039565.0
32477,3522709.0
32478,6383951.0
32479,3914124.25
32480,8256922.0
32481,4781285.0
32482,4285661.5
32483,9446997.0
32484,12478840.0
32485,15692419.0
32486,6449974.5
32487,7675733.5
32488,11540456.0
32489,7057376.5
32490,4907026.0
32491,7000043.5
32492,8426125.0
32493,8039454.0
32494,6389345.0
32495,5461788.5
32496,6226314.5
32497,7108380.0
32498,13166641.0
32499,13255503.0
32500,4477483.5
32501,14542610.0
32502,6939145.5
32503,4861241.0
32504,4104605.25
32505,14759962.0
32506,5640729.5
32507,3415553.5
32508,6438211.0
32509,4234420.0
32510,12786840.0
32511,4507513.0
32512,6353557.5
32513,5512333.5
32514,6951619.0
32515,7209310.5
32516,7405392.5
32517,7912991.5
32518,4406833.0
32519,3960349.0
32520,3172835.25
32521,6083975.5
32522,6249028.5
32523,7221111.0
32524,5618582.5
32525,4885444.0
32526,7020349.0
32527,7114014.5
32528,4450789.5
32529,7423920.5
32530,5020934.0
32531,7124011.5
32532,11388168.0
32533,7060984.0
32534,5303920.0
32535,5785717.5
32536,10085903.0
32537,6977467.0
32538,9444260.0
32539,5877860.0
32540,6282808.5
32541,14002392.0
32542,5383831.5
32543,6139147.5
32544,5000943.5
32545,4696014.0
32546,8757341.0
32547,4571590.5
32548,4259639.5
32549,3890703.5
32550,5685882.5
32551,4702816.5
32552,6148254.5
32553,6053349.0
32554,7601143.0
32555,8114181.5
32556,7863924.0
32557,3591612.75
32558,8040879.5
32559,9273712.0
32560,4729305.0
32561,5465948.5
32562,9513428.0
32563,5119822.0
32564,5029289.5
32565,7536117.5
32566,4178889.0
32567,4474738.0
32568,9148434.0
32569,7118259.0
32570,5813581.5
32571,5710250.5
32572,6240845.5
32573,9946573.0
32574,7492174.5
32575,5377561.5
32576,6251868.0
32577,4250224.0
32578,6359955.0
32579,7458357.5
32580,5823098.5
32581,4155415.25
32582,6404441.0
32583,7729497.5
32584,5282048.5
32585,4497887.5
32586,5309355.0
32587,5470808.5
32588,7177041.0
32589,3172835.25
32590,6441416.0
32591,6667482.5
32592,4015683.75
32593,3777232.0
32594,4110365.0
32595,7244632.0
32596,9275682.0
32597,6773215.5
32598,8807864.0
32599,4910812.5
32600,6264616.0
32601,5637892.5
32602,6996413.0
32603,6269686.5
32604,4456636.5
32605,5451292.5
32606,5721323.5
32607,8279615.0
32608,6518927.5
32609,8043952.5
32610,6099406.5
32611,5796037.0
32612,4092750.5
32613,4660231.5
32614,8399000.0
32615,4109244.75
32616,5352725.0
32617,8488137.0
32618,5679874.0
32619,3955964.0
32620,5873097.5
32621,5415121.0
32622,13057995.0
32623,9936929.0
32624,9698117.0
32625,7694764.5
32626,6629785.5
32627,6547425.5
32628,6682146.5
32629,9165973.0
32630,5587331.0
32631,4568523.5
32632,5621347.0
32633,7812612.0
32634,5636647.5
32635,9064464.0
32636,4584992.5
32637,7899310.5
32638,6986706.5
32639,7915727.5
32640,6107469.0
32641,4966624.0
32642,5899582.5
32643,12941781.0
32644,8365552.0
32645,5758296.0
32646,6642924.0
32647,15662517.0
32648,6282426.5
32649,6241013.0
32650,7778529.5
32651,3172835.25
32652,6002827.5
32653,9505679.0
32654,4491369.5
32655,12176531.0
32656,4123020.0
32657,4692653.0
32658,6789361.0
32659,3544288.75
32660,7120070.5
32661,6316397.5
32662,8914072.0
32663,8606819.0
32664,8605388.0
32665,14329448.0
32666,6096670.0
32667,5341454.5
32668,5321884.0
32669,14243957.0
32670,5922958.0
32671,5475839.0
32672,3855105.0
32673,7362486.5
32674,5051817.0
32675,4979247.0
32676,6085722.5
32677,4769237.5
32678,8856917.0
32679,4318651.0
32680,13752236.0
32681,9629883.0
32682,5247123.0
32683,12100397.0
32684,7190444.0
32685,6609000.5
32686,5230477.5
32687,5571236.5
32688,5044307.0
32689,6285176.0
32690,6308124.0
32691,5922297.0
32692,9888264.0
32693,6091342.5
32694,7111877.0
32695,8260847.5
32696,3266133.0
32697,7190040.5
32698,5477054.0
32699,5167293.0
32700,9262777.0
32701,11262732.0
32702,8681238.0
32703,7626141.0
32704,7854240.5
32705,6611742.0
32706,3547290.5
32707,6578463.5
32708,5548296.0
32709,3972893.75
32710,8687943.0
32711,6469895.0
32712,6802292.0
32713,5441005.0
32714,7428605.5
32715,4065038.5
32716,4035195.0
32717,8138690.5
32718,9983148.0
32719,5600153.5
32720,5014773.0
32721,14117587.0
32722,7595090.5
32723,4956104.5
32724,6148932.5
32725,11659004.0
32726,4530843.0
32727,3926112.75
32728,9322778.0
32729,4813262.0
32730,8546798.0
32731,5167396.5
32732,4634331.0
32733,4876762.0
32734,5334876.0
32735,5496574.0
32736,4116061.25
32737,4091029.25
32738,6430898.5
32739,28104860.0
32740,4939809.0
32741,6024742.0
32742,10703137.0
32743,7530305.0
32744,12523230.0
32745,5341120.5
32746,10293240.0
32747,6638573.5
32748,3710540.5
32749,3544906.0
32750,7252592.5
32751,5677950.5
32752,19386796.0
32753,4997605.5
32754,7922000.0
32755,7516832.0
32756,6258632.5
32757,8314870.0
32758,5831007.0
32759,5389647.0
32760,4763862.0
32761,4724095.5
32762,7549114.0
32763,4964491.0
32764,6018871.5
32765,5579506.0
32766,7594535.5
32767,5189886.5
32768,5666931.0
32769,4624076.5
32770,4814259.5
32771,7467278.0
32772,15419272.0
32773,5531440.5
32774,4974227.0
32775,5848432.5
32776,5213844.5
32777,4240761.5
32778,5303133.0
32779,4082229.75
32780,6121202.0
32781,7225321.5
32782,4635265.0
32783,8686709.0
32784,7360959.5
32785,5188221.5
32786,5226279.5
32787,9267837.0
32788,4956163.5
32789,4355429.0
32790,4550552.0
32791,5184826.5
32792,5079473.0
32793,13653595.0
32794,3172835.25
32795,4120359.25
32796,5701011.0
32797,5412037.0
32798,6243564.5
32799,10112653.0
32800,4434381.5
32801,5775607.5
32802,6189081.5
32803,4729757.5
32804,10983736.0
32805,9443446.0
32806,5056801.0
32807,4596052.5
32808,4837457.0
32809,8019264.0
32810,6046040.0
32811,7069811.5
32812,4754848.0
32813,5585981.5
32814,3881857.5
32815,4274699.5
32816,4992560.5
32817,5724898.0
32818,8513117.0
32819,3252297.75
32820,5082271.5
32821,9821877.0
32822,4598762.0
32823,8464631.0
32824,6231037.0
32825,5923740.5
32826,12114559.0
32827,8422021.0
32828,4723648.5
32829,6184349.0
32830,4756821.0
32831,5704611.5
32832,4084104.75
32833,13346794.0
32834,9290425.0
32835,4540422.0
32836,4782372.5
32837,4829138.5
32838,4025829.25
32839,24893972.0
32840,6077649.5
32841,6543055.0
32842,7915014.0
32843,4170829.5
32844,4845917.5
32845,7389046.0
32846,10484824.0
32847,3749772.25
32848,7688728.0
32849,3266171.75
32850,7563570.5
32851,8682573.0
32852,4525851.5
32853,4252199.0
32854,7014257.5
32855,8843487.0
32856,4583714.5
32857,7383945.5
32858,3745509.0
32859,5996827.0
32860,6572192.5
32861,5134070.5
32862,6746061.5
32863,6818879.0
32864,8731808.0
32865,7565143.0
32866,3511268.25
32867,3353627.75
32868,9492793.0
32869,5686764.0
32870,5199651.0
32871,3553265.5
32872,7693444.0
32873,4911773.0
32874,4521663.5
32875,6475500.5
32876,9895229.0
32877,7878140.0
32878,9001617.0
32879,4287574.5
32880,6858366.0
32881,6438344.5
32882,6636697.5
32883,4368417.5
32884,7187091.5
32885,5132381.0
32886,4815369.0
32887,3968002.5
32888,7653629.0
32889,3897240.5
32890,5232207.5
32891,6745844.0
32892,5263567.5
32893,7587434.0
32894,5137070.5
32895,6403483.0
32896,4884325.0
32897,3242972.25
32898,9338150.0
32899,10021310.0
32900,5643770.5
32901,6555684.0
32902,6631826.0
32903,5699213.5
32904,9133720.0
32905,5868044.5
32906,5710216.0
32907,4300019.5
32908,6986948.0
32909,3327258.0
32910,6880657.0
32911,9236085.0
32912,5730810.0
32913,6612643.0
32914,4067176.0
32915,7283255.5
32916,10868269.0
32917,5388067.5
32918,9183393.0
32919,9340579.0
32920,4902052.0
32921,3944978.75
32922,4708151.0
32923,5461088.0
32924,3208795.25
32925,3546159.75
32926,3857222.5
32927,7143340.0
32928,7875705.5
32929,10181310.0
32930,4352879.5
32931,5703685.0
32932,5741125.0
32933,4215012.5
32934,4390555.5
32935,12328826.0
32936,4534192.5
32937,4976994.5
32938,7226948.0
32939,4481582.0
32940,7110894.0
32941,18531534.0
32942,6489292.0
32943,4676757.0
32944,5733592.0
32945,5117918.5
32946,6928674.5
32947,6534434.5
32948,11932788.0
32949,5760621.0
32950,4505922.5
32951,6874105.5
32952,6852401.5
32953,6124286.0
32954,6401679.5
32955,8778092.0
32956,5215453.5
32957,6699484.0
32958,13017826.0
32959,11702050.0
32960,4747188.5
32961,8281905.0
32962,4473612.5
32963,9218960.0
32964,4074130.0
32965,7701875.0
32966,7676205.0
32967,5390011.0
32968,5513715.0
32969,6192928.5
32970,5003053.0
32971,5017797.0
32972,4554128.0
32973,5585516.5
32974,6736510.0
32975,6031634.5
32976,7034814.5
32977,4678951.5
32978,5919897.5
32979,5140506.0
32980,3461523.75
32981,4573615.0
32982,5111969.5
32983,6481691.0
32984,5294534.5
32985,3225659.5
32986,6177981.5
32987,8632722.0
32988,6279281.0
32989,4274471.5
32990,8551786.0
32991,4075925.75
32992,5986319.5
32993,3981784.5
32994,3945798.0
32995,6104732.0
32996,6291441.0
32997,6464016.0
32998,14190366.0
32999,4154800.0
33000,5361744.0
33001,4694072.0
33002,5497568.0
33003,4288443.0
33004,5593617.5
33005,6029947.0
33006,13819260.0
33007,4453353.5
33008,3827419.25
33009,5615062.0
33010,4876961.0
33011,4500723.0
33012,6124897.0
33013,3920582.5
33014,6050315.0
33015,5002484.5
33016,4220870.5
33017,5267125.0
33018,5578276.0
33019,6717610.0
33020,6019848.0
33021,7941477.0
33022,5691201.0
33023,6701776.5
33024,16833322.0
33025,4087236.25
33026,4995424.0
33027,4895732.5
33028,8036253.5
33029,5230220.0
33030,7673181.5
33031,4689177.5
33032,7112499.0
33033,5373292.0
33034,3945558.25
33035,5204146.5
33036,4625734.5
33037,5682311.0
33038,5892470.5
33039,7587524.5
33040,11010232.0
33041,3333562.0
33042,10108030.0
33043,10673681.0
33044,5212965.5
33045,11347230.0
33046,6439369.0
33047,9154098.0
33048,10144315.0
33049,17130524.0
33050,8032586.5
33051,5425718.5
33052,8022358.0
33053,8796587.0
33054,3344407.0
33055,8500295.0
33056,5055699.5
33057,7859909.0
33058,5227750.5
33059,9823710.0
33060,4458542.5
33061,4028668.5
33062,7157805.5
33063,5922175.5
33064,4912541.0
33065,5535541.0
33066,8192424.5
33067,4919258.5
33068,9254105.0
33069,15640913.0
33070,10255344.0
33071,10077292.0
33072,5234356.5
33073,3987218.25
33074,13224347.0
33075,6691747.0
33076,5417206.5
33077,9068467.0
33078,4551006.5
33079,7570654.5
33080,5202272.5
33081,13865791.0
33082,7585884.5
33083,5752161.0
33084,4665140.0
33085,9012581.0
33086,8809675.0
33087,5432293.0
33088,4656380.5
33089,8375858.0
33090,7539474.5
33091,5066103.0
33092,4922698.0
33093,13629179.0
33094,4976858.5
33095,4007476.0
33096,8769185.0
33097,4596450.0
33098,5988737.0
33099,5819524.0
33100,5298530.0
33101,6298665.5
33102,5304693.0
33103,3906814.0
33104,4554708.0
33105,8269113.0
33106,5063437.0
33107,4003786.0
33108,9693661.0
33109,6303385.5
33110,5139475.0
33111,5218702.5
33112,4415810.0
33113,6766041.0
33114,4171121.75
33115,8895553.0
33116,4679467.0
33117,4932360.5
33118,8995994.0
33119,8568050.0
33120,3374697.0
33121,5241001.5
33122,5512864.0
33123,24706076.0
33124,4053708.25
33125,6065300.0
33126,5014955.5
33127,5589362.5
33128,5708767.5
33129,12116120.0
33130,7328530.0
33131,8342537.0
33132,4754969.0
33133,22867222.0
33134,6288285.0
33135,7560903.0
33136,7636409.0
33137,4382563.5
33138,12287837.0
33139,6306057.5
33140,6907912.5
33141,7360772.5
33142,7032905.5
33143,3762160.0
33144,4944734.0
33145,6456523.5
33146,9826258.0
33147,3217306.5
33148,4932028.0
33149,11383892.0
33150,4921902.0
33151,5279990.5
33152,10405347.0
33153,7740527.5
33154,6347006.5
33155,11273449.0
33156,8032959.0
33157,6909934.0
33158,10700135.0
33159,4466342.5
33160,4088603.25
33161,5692719.5
33162,6560513.0
33163,5347594.5
33164,5162019.5
33165,7067424.0
33166,5263649.0
33167,5057186.0
33168,7319290.0
33169,4444007.0
33170,5550981.0
33171,6412186.0
33172,9393528.0
33173,4561007.0
33174,7424731.5
33175,3836880.5
33176,6023700.0
33177,5802690.0
33178,6820528.5
33179,13946962.0
33180,4828856.0
33181,5012432.0
33182,4996852.0
33183,4017280.5
33184,5625533.0
33185,7169170.0
33186,4236964.5
33187,6801064.0
33188,6519057.0
33189,9938872.0
33190,5450892.5
33191,10487638.0
33192,7187316.5
33193,6834978.5
33194,4530145.5
33195,6466915.5
33196,6617879.5
33197,5915280.0
33198,4835629.5
33199,6450708.5
33200,3070546.75
33201,6248495.5
33202,7180596.0
33203,6944498.5
33204,5503756.0
33205,6789646.5
33206,5719666.5
33207,9578955.0
33208,8331323.0
33209,5740636.0
33210,3266734.0
33211,6071826.5
33212,5078112.0
33213,4628716.5
33214,9184470.0
33215,4658292.5
33216,4273441.5
33217,4756241.5
33218,5520091.0
33219,3865870.25
33220,6582446.5
33221,6229652.5
33222,4918377.5
33223,3172835.25
33224,9055695.0
33225,6250463.5
33226,4756634.5
33227,3611805.75
33228,4408974.0
33229,7150499.5
33230,6595119.5
33231,6537339.5
33232,9081509.0
33233,10230194.0
33234,9787083.0
33235,5961833.0
33236,7074262.5
33237,13651019.0
33238,9208711.0
33239,5333511.5
33240,5883395.0
33241,5902415.5
33242,4188986.0
33243,3844799.75
33244,10062536.0
33245,7020460.5
33246,5664211.0
33247,4041009.5
33248,9134652.0
33249,10608284.0
33250,7893243.0
33251,7912071.0
33252,13767048.0
33253,7168961.5
33254,3889320.0
33255,6548025.5
33256,8442780.0
33257,4837586.0
33258,22613332.0
33259,5948971.5
33260,5296521.5
33261,6334147.0
33262,6251561.5
33263,5365794.5
33264,7286453.5
33265,29794748.0
33266,6328755.0
33267,6776822.5
33268,5309231.5
33269,9272458.0
33270,3891879.5
33271,5048952.0
33272,4795829.5
33273,6498590.5
33274,8290218.5
33275,6356940.0
33276,11458920.0
33277,5451347.5
33278,5490505.5
33279,5889930.0
33280,5159541.0
33281,5872421.0
33282,7284018.5
33283,5685821.0
33284,6238033.5
33285,8778315.0
33286,5669940.5
33287,3961705.25
33288,9216977.0
33289,4909948.5
33290,7559897.0
33291,4587112.0
33292,7821904.5
33293,5777105.5
33294,6075393.5
33295,4137901.5
33296,3791750.0
33297,6942273.0
33298,8252034.5
33299,11405857.0
33300,3822859.25
33301,7858800.0
33302,4290420.5
33303,11806818.0
33304,10171860.0
33305,5259075.0
33306,6301082.0
33307,6935294.0
33308,6174552.0
33309,5723307.5
33310,12850907.0
33311,6230206.5
33312,4552245.5
33313,4829179.0
33314,9094616.0
33315,8146200.5
33316,6080466.5
33317,7231331.5
33318,6507535.0
33319,7023557.5
33320,5353449.5
33321,5149358.5
33322,4521890.5
33323,7766570.5
33324,10493576.0
33325,7890105.0
33326,6582291.5
33327,7135705.5
33328,5915592.5
33329,11866009.0
33330,3249682.0
33331,17246828.0
33332,4990464.0
33333,8062787.0
33334,5696715.5
33335,8358935.5
33336,6942256.5
33337,4469976.5
33338,9300743.0
33339,5419421.5
33340,5830076.5
33341,6881719.5
33342,21766564.0
33343,10584477.0
33344,5761616.5
33345,5109012.0
33346,16947090.0
33347,16828038.0
33348,5238449.5
33349,5356678.0
33350,4256155.0
33351,10743989.0
33352,4810069.5
33353,6501252.5
33354,6144448.5
33355,4235513.0
33356,6443235.0
33357,8806093.0
33358,3177648.25
33359,9493308.0
33360,3822651.5
33361,8716349.0
33362,3241602.75
33363,5896497.5
33364,5829948.5
33365,8085413.0
33366,10939888.0
33367,6007235.0
33368,9044033.0
33369,6488566.5
33370,4927566.0
33371,5308771.0
33372,5350746.0
33373,4981313.0
33374,5523485.0
33375,4628024.5
33376,5579386.5
33377,7371947.5
33378,18203152.0
33379,5940257.5
33380,6618802.5
33381,6473711.0
33382,4013760.0
33383,5858898.5
33384,8247140.0
33385,3207011.0
33386,9129738.0
33387,7439769.5
33388,7793412.5
33389,4211750.5
33390,6737278.0
33391,4881629.0
33392,8189312.5
33393,5232318.5
33394,5037481.0
33395,8833947.0
33396,7122911.5
33397,6189246.0
33398,5129885.0
33399,8051892.0
33400,18514856.0
33401,9745049.0
33402,3477256.75
33403,6740376.5
33404,14659712.0
33405,8705714.0
33406,4234862.0
33407,7810873.5
33408,8922102.0
33409,12381101.0
33410,5773099.0
33411,5493779.0
33412,9732593.0
33413,4456024.0
33414,5571736.0
33415,18299536.0
33416,9232648.0
33417,8723119.0
33418,6849673.0
33419,8396461.0
33420,10435484.0
33421,6138329.5
33422,6304762.5
33423,3685563.0
33424,6374603.0
33425,5127376.0
33426,6020817.0
33427,14420565.0
33428,4211761.5
33429,4174016.0
33430,4096417.25
33431,4374262.5
33432,5259798.0
33433,5158776.5
33434,7044087.0
33435,6462836.5
33436,5141982.0
33437,4296418.5
33438,5049114.5
33439,3387949.0
33440,5064362.5
33441,5508713.0
33442,8431461.0
33443,5336560.5
33444,13246258.0
33445,4307434.5
33446,8756780.0
33447,5409771.0
33448,5596697.0
33449,14122536.0
33450,6648377.5
33451,12830362.0
33452,9281110.0
33453,4257597.5
33454,5067070.0
33455,6838348.5
33456,5276625.5
33457,5502374.0
33458,4019589.25
33459,15680643.0
33460,10944293.0
33461,9109948.0
33462,9456842.0
33463,4291044.0
33464,13109228.0
33465,4199856.5
33466,4356102.5
33467,5591660.5
33468,4155190.75
33469,13296817.0
33470,5767107.5
33471,3172835.25
33472,10866954.0
33473,6578341.5
33474,4640713.0
33475,3253067.25
33476,5753126.0
33477,7059215.5
33478,5956074.0
33479,11271869.0
33480,6384854.5
33481,8445218.0
33482,4783778.5
33483,6310256.0
33484,7747740.0
33485,16351827.0
33486,8347345.5
33487,5093998.5
33488,14228290.0
33489,9908184.0
33490,8448809.0
33491,7969038.0
33492,6687859.0
33493,6643533.0
33494,6276809.0
33495,10050656.0
33496,7442334.0
33497,8590656.0
33498,6585209.0
33499,7135251.5
33500,5438364.5
33501,9650655.0
33502,4942674.0
33503,8430246.0
33504,8372594.5
33505,6043425.5
33506,11409548.0
33507,7148899.5
33508,5100211.0
33509,5735276.5
33510,8346566.0
33511,5822132.0
33512,4891277.0
33513,9757729.0
33514,4763144.0
33515,4126173.75
33516,4733449.0
33517,5650147.0
33518,5829578.5
33519,7314119.0
33520,5718487.5
33521,6728768.5
33522,4058024.75
33523,7076020.0
33524,5636935.0
33525,6041320.0
33526,7958897.0
33527,6614391.0
33528,5804494.0
33529,3643886.25
33530,5742576.5
33531,4744892.0
33532,5419338.0
33533,5543884.5
33534,4300191.0
33535,7462805.5
33536,5768940.5
33537,3797448.0
33538,6500905.5
33539,11535919.0
33540,8269043.0
33541,14222845.0
33542,14812179.0
33543,8296133.5
33544,6370579.0
33545,8121855.5
33546,5037690.5
33547,7254583.5
33548,7139393.0
33549,6510355.5
33550,9896031.0
33551,7265847.0
33552,6240362.0
33553,4773081.0
33554,7931178.5
33555,13793709.0
33556,4529360.0
33557,8323825.5
33558,25000644.0
33559,8161470.5
33560,5384559.0
33561,3172835.25
33562,6417114.0
33563,5495119.0
33564,5038892.5
33565,5763309.5
33566,9004964.0
33567,8478019.0
33568,3172835.25
33569,5129177.5
33570,8397170.0
33571,3172835.25
33572,6750916.5
33573,3444444.5
33574,7157753.5
33575,5628923.5
33576,4673681.5
33577,8934314.0
33578,9074370.0
33579,7502033.5
33580,8033246.0
33581,7319798.5
